studentId,Predmet,BrojKredita,Ocjena,PolozioDatum,Godina,SkolskaGodina,Semestar,Priznat,datum_upisa,Spol,ZavrsenaSkolaId,Srednja_skola,opstina_rodjenja,GodinaZavrsetka,datum_diplomiranja,nacin_studiranja,opstina_prebivalista
16388,P-176,7,8,4. rujna 2019.,1,2018/2019,2,False,19. srpnja 2018.,M,2,Elektrotehnièka,Zenica,2017/18,,Redovan samofinansirajuæi,Zavidoviæi
16369,P-176,7,6,4. srpnja 2019.,1,2018/2019,2,False,4. rujna 2018.,M,25,Turistièko ugostiteljska,Pale,2017/18,,DL,Pale
16343,P-176,7,8,4. srpnja 2019.,1,2018/2019,2,False,18. srpnja 2018.,M,18,Medresa,Gradaèac,2017/18,,DL,Gradaèac
16343,P-175,7,10,26. sijeènja 2019.,1,2018/2019,1,False,18. srpnja 2018.,M,18,Medresa,Gradaèac,2017/18,,DL,Gradaèac
16350,P-175,7,7,7. rujna 2019.,1,2018/2019,1,False,18. srpnja 2018.,M,18,Medresa,Tuzla,2017/18,,DL,Tuzla
16366,P-175,7,6,8. rujna 2020.,1,2018/2019,1,False,19. srpnja 2018.,M,3,Mainska,Gorade,2017/18,,Vanredan,Gorade
16369,P-175,7,7,26. sijeènja 2019.,1,2018/2019,1,False,4. rujna 2018.,M,25,Turistièko ugostiteljska,Pale,2017/18,,DL,Pale
16388,P-175,7,10,26. sijeènja 2019.,1,2018/2019,1,False,19. srpnja 2018.,M,2,Elektrotehnièka,Zenica,2017/18,,Redovan samofinansirajuæi,Zavidoviæi
16391,P-175,7,9,29. lipnja 2019.,1,2018/2019,1,False,19. srpnja 2018.,M,2,Elektrotehnièka,Bugojno,2017/18,,DL,Bugojno
16400,P-175,7,6,7. rujna 2019.,1,2018/2019,1,False,19. srpnja 2018.,,6,Ekonomska,Sarajevo - Novi grad,2017/18,,DL,Sarajevo
16416,P-175,7,7,26. sijeènja 2019.,1,2018/2019,1,False,19. srpnja 2018.,M,2,Elektrotehnièka,Sarajevo-Novo Sarajevo,2017/18,,Vanredan,Sarajevo
16420,P-175,7,10,9. veljaèe 2019.,1,2018/2019,1,False,5. rujna 2018.,,2,Elektrotehnièka,Tuzla,2017/18,,DL,Tuzla
16448,P-175,7,9,26. sijeènja 2019.,1,2018/2019,1,False,24. kolovoza 2018.,M,13,Tehnièka,Brèko,2017/18,,Redovan samofinansirajuæi,Brèko
16467,P-175,7,6,26. sijeènja 2019.,1,2018/2019,1,False,23. kolovoza 2018.,M,2,Elektrotehnièka,Bihaæ,2017/18,,DL,Bihaæ
16471,P-175,7,9,26. sijeènja 2019.,1,2018/2019,1,False,23. kolovoza 2018.,M,18,Medresa,Bihaæ,2017/18,,Redovan samofinansirajuæi,Bihaæ
16375,P-175,7,10,26. sijeènja 2019.,1,2018/2019,1,False,4. rujna 2018.,M,1,Gimnazija,Zenica,2017/18,,DL,Kakanj
16433,P-175,7,6,7. rujna 2019.,1,2018/2019,1,False,24. kolovoza 2018.,,1,Gimnazija,Sarajevo - Centar,2017/18,,DL,Sarajevo-Stari grad
16451,P-175,7,6,20. veljaèe 2021.,1,2018/2019,1,False,23. kolovoza 2018.,M,1,Gimnazija,Zagreb,2017/18,,DL,Gorade
16464,P-175,7,6,26. sijeènja 2019.,1,2018/2019,1,False,23. kolovoza 2018.,M,1,Gimnazija,Sarajevo-Stari grad,2017/18,,DL,Sarajevo-Stari grad
16468,P-175,7,10,9. veljaèe 2019.,1,2018/2019,1,False,23. kolovoza 2018.,M,1,Gimnazija,Bihaæ,2017/18,,Vanredan,Bihaæ
16482,P-175,7,6,25. sijeènja 2020.,1,2018/2019,1,False,21. srpnja 2018.,,1,Gimnazija,Mostar,2017/18,,DL,Mostar
16490,P-175,7,7,15. veljaèe 2020.,1,2018/2019,1,False,21. srpnja 2018.,M,1,Gimnazija,Sarajevo - Centar,2017/18,,Vanredan,Sarajevo - Novi grad
16498,P-175,7,7,25. kolovoza 2020.,1,2018/2019,1,False,21. srpnja 2018.,M,1,Gimnazija,Vogoæa,2017/18,,DL,Vogoæa
16502,P-175,7,6,24. kolovoza 2019.,1,2018/2019,1,False,21. srpnja 2018.,M,1,Gimnazija,Sarajevo - Centar,2017/18,,DL,Breza
16509,P-175,7,10,26. sijeènja 2019.,1,2018/2019,1,False,20. srpnja 2018.,M,1,Gimnazija,Bugojno,2017/18,,Redovan samofinansirajuæi,Jajce
16509,P-176,7,6,20. lipnja 2019.,1,2018/2019,2,False,20. srpnja 2018.,M,1,Gimnazija,Bugojno,2017/18,,Redovan samofinansirajuæi,Jajce
16502,P-176,7,6,16. srpnja 2021.,1,2018/2019,2,False,21. srpnja 2018.,M,1,Gimnazija,Sarajevo - Centar,2017/18,,DL,Breza
16490,P-176,7,7,16. srpnja 2021.,1,2018/2019,2,False,21. srpnja 2018.,M,1,Gimnazija,Sarajevo - Centar,2017/18,,Vanredan,Sarajevo - Novi grad
16482,P-176,7,8,9. rujna 2021.,1,2018/2019,2,False,21. srpnja 2018.,,1,Gimnazija,Mostar,2017/18,,DL,Mostar
16464,P-176,7,9,3. listopada 2019.,1,2018/2019,2,False,23. kolovoza 2018.,M,1,Gimnazija,Sarajevo-Stari grad,2017/18,,DL,Sarajevo-Stari grad
16433,P-176,7,7,16. srpnja 2021.,1,2018/2019,2,False,24. kolovoza 2018.,,1,Gimnazija,Sarajevo - Centar,2017/18,,DL,Sarajevo-Stari grad
16375,P-176,7,6,20. lipnja 2019.,1,2018/2019,2,False,4. rujna 2018.,M,1,Gimnazija,Zenica,2017/18,,DL,Kakanj
16359,P-175,7,10,26. sijeènja 2019.,1,2018/2019,1,False,19. srpnja 2018.,M,1,Gimnazija,Sanski Most,2017/18,,Redovan samofinansirajuæi,Sanski Most
16363,P-175,7,6,29. lipnja 2019.,1,2018/2019,1,False,19. srpnja 2018.,M,1,Gimnazija,Ilida,2017/18,,DL,Ilida
16382,P-175,7,10,26. sijeènja 2019.,1,2018/2019,1,False,19. srpnja 2018.,M,1,Gimnazija,Sarajevo - Centar,2017/18,,DL,Vogoæa
16396,P-175,7,9,26. sijeènja 2019.,1,2018/2019,1,False,19. srpnja 2018.,M,1,Gimnazija,Zenica,2017/18,,DL,Kakanj
16407,P-175,7,7,2. rujna 2021.,1,2018/2019,1,False,19. srpnja 2018.,M,1,Gimnazija,Sanski Most,2017/18,,Vanredan,Sanski Most
16418,P-175,7,6,2. rujna 2021.,1,2018/2019,1,False,19. srpnja 2018.,M,1,Gimnazija,Sarajevo - Centar,2017/18,,DL,Sarajevo - Novi grad
16423,P-175,7,6,29. lipnja 2019.,1,2018/2019,1,False,19. srpnja 2018.,,1,Gimnazija,Mostar,2017/18,,Redovan samofinansirajuæi,Mostar
16423,P-176,7,6,15. srpnja 2020.,1,2018/2019,2,False,19. srpnja 2018.,,1,Gimnazija,Mostar,2017/18,,Redovan samofinansirajuæi,Mostar
16396,P-176,7,7,4. srpnja 2019.,1,2018/2019,2,False,19. srpnja 2018.,M,1,Gimnazija,Zenica,2017/18,,DL,Kakanj
16382,P-176,7,6,15. rujna 2020.,1,2018/2019,2,False,19. srpnja 2018.,M,1,Gimnazija,Sarajevo - Centar,2017/18,,DL,Vogoæa
16363,P-176,7,6,31. kolovoza 2020.,1,2018/2019,2,False,19. srpnja 2018.,M,1,Gimnazija,Ilida,2017/18,,DL,Ilida
16359,P-176,7,6,31. kolovoza 2020.,1,2018/2019,2,False,19. srpnja 2018.,M,1,Gimnazija,Sanski Most,2017/18,,Redovan samofinansirajuæi,Sanski Most
17594,P-157,6,10,1. listopada 2018.,3,2018/2019,6,True,20. studenog 2018.,M,2,Elektrotehnièka,Mostar,2008/2009,,DL,Sarajevo-Novo Sarajevo
17599,P-157,6,7,1. listopada 2018.,3,2018/2019,6,True,23. studenog 2018.,M,23,Mjeovita srednja kola,Fojnica,1994/95,,DL,Ilida
16572,P-175,7,8,1. listopada 2018.,1,2018/2019,1,True,7. studenog 2018.,M,1,Gimnazija,Bihaæ,2010/2011,,DL,Sarajevo - Centar
16570,P-175,7,9,1. listopada 2018.,1,2018/2019,1,True,7. studenog 2018.,M,13,Tehnièka,Banoviæi,2008/09,,DL,Mostar
16575,P-175,7,6,1. listopada 2018.,1,2018/2019,1,True,7. studenog 2018.,M,1,Gimnazija,Graèanica,2014/15,,DL,Doboj
16583,P-175,7,10,1. listopada 2018.,1,2018/2019,1,True,9. studenog 2018.,M,13,Tehnièka,Bugojno,2012/13,,DL,Gornji Vakuf - Uskoplje
16582,P-175,7,6,1. listopada 2018.,1,2018/2019,1,True,9. studenog 2018.,M,3,Mainska,Doboj,2002/03,,DL,Sarajevo-Novo Sarajevo
16587,P-175,7,6,1. listopada 2018.,1,2018/2019,1,True,14. studenog 2018.,M,23,Mjeovita srednja kola,Sarajevo - Centar,1999/2000,,DL,Sarajevo - Centar
16586,P-175,7,8,1. listopada 2018.,1,2018/2019,1,True,14. studenog 2018.,M,2,Elektrotehnièka,Sarajevo - Centar,2000/2001,,DL,Sarajevo-Novo Sarajevo
17589,P-175,7,6,1. listopada 2018.,1,2018/2019,1,True,19. studenog 2018.,M,1,Gimnazija,Sarajevo - Centar,2008/09,,DL,Sarajevo-Novo Sarajevo
16589,P-175,7,7,1. listopada 2018.,1,2018/2019,1,True,16. studenog 2018.,M,2,Elektrotehnièka,Sarajevo - Centar,2011/2012,,DL,Sarajevo - Novi grad
17599,P-175,7,7,1. listopada 2018.,1,2018/2019,1,True,23. studenog 2018.,M,23,Mjeovita srednja kola,Fojnica,1994/95,,DL,Ilida
17597,P-175,7,7,1. listopada 2018.,1,2018/2019,1,True,23. studenog 2018.,M,1,Gimnazija,Bihaæ,2003/2004,,DL,Mostar
17593,P-175,7,10,1. listopada 2018.,1,2018/2019,1,True,19. studenog 2018.,M,2,Elektrotehnièka,Bihaæ,2011/12,,DL,Bihaæ
17591,P-175,7,8,1. listopada 2018.,1,2018/2019,1,True,19. studenog 2018.,M,1,Gimnazija,Tuzla,2007/08,,DL,Srebrenik
17591,P-176,7,7,1. listopada 2018.,1,2018/2019,2,True,19. studenog 2018.,M,1,Gimnazija,Tuzla,2007/08,,DL,Srebrenik
17593,P-176,7,7,1. listopada 2018.,1,2018/2019,2,True,19. studenog 2018.,M,2,Elektrotehnièka,Bihaæ,2011/12,,DL,Bihaæ
17597,P-176,7,6,1. listopada 2018.,1,2018/2019,2,True,23. studenog 2018.,M,1,Gimnazija,Bihaæ,2003/2004,,DL,Mostar
17599,P-176,7,7,1. listopada 2018.,1,2018/2019,2,True,23. studenog 2018.,M,23,Mjeovita srednja kola,Fojnica,1994/95,,DL,Ilida
16591,P-176,7,7,1. listopada 2018.,1,2018/2019,2,True,16. studenog 2018.,M,1,Gimnazija,Bihaæ,2011/2012,,DL,Bosanska Krupa
16586,P-176,7,6,1. listopada 2018.,1,2018/2019,2,True,14. studenog 2018.,M,2,Elektrotehnièka,Sarajevo - Centar,2000/2001,,DL,Sarajevo-Novo Sarajevo
16582,P-176,7,6,1. listopada 2018.,1,2018/2019,2,True,9. studenog 2018.,M,3,Mainska,Doboj,2002/03,,DL,Sarajevo-Novo Sarajevo
16584,P-176,7,6,1. listopada 2018.,1,2018/2019,2,True,9. studenog 2018.,M,13,Tehnièka,Zenica,2010/11,,DL,Zenica
16583,P-176,7,6,1. listopada 2018.,1,2018/2019,2,True,9. studenog 2018.,M,13,Tehnièka,Bugojno,2012/13,,DL,Gornji Vakuf - Uskoplje
16570,P-176,7,8,1. listopada 2018.,1,2018/2019,2,True,7. studenog 2018.,M,13,Tehnièka,Banoviæi,2008/09,,DL,Mostar
16572,P-176,7,10,1. listopada 2018.,1,2018/2019,2,True,7. studenog 2018.,M,1,Gimnazija,Bihaæ,2010/2011,,DL,Sarajevo - Centar
16570,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,7. studenog 2018.,M,13,Tehnièka,Banoviæi,2008/09,,DL,Mostar
16572,P-177,7,7,1. listopada 2018.,2,2018/2019,3,True,7. studenog 2018.,M,1,Gimnazija,Bihaæ,2010/2011,,DL,Sarajevo - Centar
16586,P-177,7,8,1. listopada 2018.,2,2018/2019,3,True,14. studenog 2018.,M,2,Elektrotehnièka,Sarajevo - Centar,2000/2001,,DL,Sarajevo-Novo Sarajevo
16591,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,16. studenog 2018.,M,1,Gimnazija,Bihaæ,2011/2012,,DL,Bosanska Krupa
16582,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,9. studenog 2018.,M,3,Mainska,Doboj,2002/03,,DL,Sarajevo-Novo Sarajevo
16583,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,9. studenog 2018.,M,13,Tehnièka,Bugojno,2012/13,,DL,Gornji Vakuf - Uskoplje
16584,P-177,7,8,1. listopada 2018.,2,2018/2019,3,True,9. studenog 2018.,M,13,Tehnièka,Zenica,2010/11,,DL,Zenica
17591,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,19. studenog 2018.,M,1,Gimnazija,Tuzla,2007/08,,DL,Srebrenik
17593,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,19. studenog 2018.,M,2,Elektrotehnièka,Bihaæ,2011/12,,DL,Bihaæ
17597,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,23. studenog 2018.,M,1,Gimnazija,Bihaæ,2003/2004,,DL,Mostar
17599,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,23. studenog 2018.,M,23,Mjeovita srednja kola,Fojnica,1994/95,,DL,Ilida
17599,P-150,7,9,1. listopada 2018.,3,2018/2019,5,True,23. studenog 2018.,M,23,Mjeovita srednja kola,Fojnica,1994/95,,DL,Ilida
17593,P-150,7,8,1. listopada 2018.,3,2018/2019,5,True,19. studenog 2018.,M,2,Elektrotehnièka,Bihaæ,2011/12,,DL,Bihaæ
16583,P-150,7,8,1. listopada 2018.,3,2018/2019,5,True,9. studenog 2018.,M,13,Tehnièka,Bugojno,2012/13,,DL,Gornji Vakuf - Uskoplje
16573,P-175,7,6,1. listopada 2018.,1,2018/2019,1,True,7. studenog 2018.,,1,Gimnazija,Mostar,2010/2011,,DL,Bugojno
16576,P-175,7,10,1. listopada 2018.,1,2018/2019,1,True,7. studenog 2018.,M,1,Gimnazija,Mostar,2006/2007,,DL,Mostar
16581,P-175,7,6,1. listopada 2018.,1,2018/2019,1,True,9. studenog 2018.,M,2,Elektrotehnièka,Mostar,2008/09,,DL,Mostar
16580,P-175,7,7,1. listopada 2018.,1,2018/2019,1,True,9. studenog 2018.,M,2,Elektrotehnièka,Mostar,2012/13,,DL,Mostar
17594,P-175,7,10,1. listopada 2018.,1,2018/2019,1,True,20. studenog 2018.,M,2,Elektrotehnièka,Mostar,2008/2009,,DL,Sarajevo-Novo Sarajevo
17594,P-176,7,10,1. listopada 2018.,1,2018/2019,2,True,20. studenog 2018.,M,2,Elektrotehnièka,Mostar,2008/2009,,DL,Sarajevo-Novo Sarajevo
16580,P-176,7,8,1. listopada 2018.,1,2018/2019,2,True,9. studenog 2018.,M,2,Elektrotehnièka,Mostar,2012/13,,DL,Mostar
16581,P-176,7,6,1. listopada 2018.,1,2018/2019,2,True,9. studenog 2018.,M,2,Elektrotehnièka,Mostar,2008/09,,DL,Mostar
16576,P-176,7,10,1. listopada 2018.,1,2018/2019,2,True,7. studenog 2018.,M,1,Gimnazija,Mostar,2006/2007,,DL,Mostar
16573,P-176,7,6,1. listopada 2018.,1,2018/2019,2,True,7. studenog 2018.,,1,Gimnazija,Mostar,2010/2011,,DL,Bugojno
16573,P-177,7,7,1. listopada 2018.,2,2018/2019,3,True,7. studenog 2018.,,1,Gimnazija,Mostar,2010/2011,,DL,Bugojno
16576,P-177,7,8,1. listopada 2018.,2,2018/2019,3,True,7. studenog 2018.,M,1,Gimnazija,Mostar,2006/2007,,DL,Mostar
16581,P-177,7,6,1. listopada 2018.,2,2018/2019,3,True,9. studenog 2018.,M,2,Elektrotehnièka,Mostar,2008/09,,DL,Mostar
