studentId;Predmet;BrojKredita;Ocjena;PolozioDatum;Godina;SkolskaGodina;Semestar;Priznat;datum_upisa;Spol;ZavrsenaSkolaId;Srednja_skola;opstina_rodjenja;GodinaZavrsetka;datum_diplomiranja;nacin_studiranja;opstina_prebivalista
16416;P-220;7;7;31. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Sarajevo-Novo Sarajevo;2017/18;;Vanredan;Sarajevo
16420;P-220;7;7;31. sijeènja 2019.;1;2018/2019;1;FALSE;5. rujna 2018.;Ž;2;Elektrotehnièka;Tuzla;2017/18;;DL;Tuzla
16448;P-220;7;6;31. sijeènja 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;M;13;Tehnièka;Brèko;2017/18;;Redovan samofinansirajuæi;Brèko
16467;P-220;7;6;14. veljaèe 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16471;P-220;7;8;14. veljaèe 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;18;Medresa;Bihaæ;2017/18;;Redovan samofinansirajuæi;Bihaæ
16505;P-246;4;6;22. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;6;Ekonomska;Travnik;2017/18;;DL;Jajce
16500;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;20;Grafièka;Sarajevo - Centar;2017/18;;DL;Sarajevo - Novi grad
16479;P-246;4;6;22. sijeènja 2019.;1;2018/2019;1;FALSE;8. rujna 2018.;M;25;Turistièko ugostiteljska;Mostar;2017/18;;DL;Jablanica
16471;P-246;4;7;22. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;18;Medresa;Bihaæ;2017/18;;Redovan samofinansirajuæi;Bihaæ
16467;P-246;4;9;22. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16448;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;M;13;Tehnièka;Brèko;2017/18;;Redovan samofinansirajuæi;Brèko
16420;P-246;4;10;22. sijeènja 2019.;1;2018/2019;1;FALSE;5. rujna 2018.;Ž;2;Elektrotehnièka;Tuzla;2017/18;;DL;Tuzla
16416;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Sarajevo-Novo Sarajevo;2017/18;;Vanredan;Sarajevo
16400;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;Ž;6;Ekonomska;Sarajevo - Novi grad;2017/18;;DL;Sarajevo
16391;P-246;4;6;22. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Bugojno;2017/18;;DL;Bugojno
16388;P-246;4;7;22. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Zenica;2017/18;;Redovan samofinansirajuæi;Zavidoviæi
16381;P-246;4;6;22. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;4;Medicinska;Graèanica;2017/18;;DL;Graèanica
16369;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;25;Turistièko ugostiteljska;Pale;2017/18;;DL;Pale
16366;P-246;4;8;5. veljaèe 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;3;Mašinska;Goražde;2017/18;;Vanredan;Goražde
16350;P-246;4;7;22. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Tuzla;2017/18;;DL;Tuzla
16343;P-246;4;10;22. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Gradaèac;2017/18;;DL;Gradaèac
16340;P-246;4;6;22. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;Ž;6;Ekonomska;Sarajevo - Centar;2017/18;;DL;Ilidža
16471;P-219;7;6;30. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;18;Medresa;Bihaæ;2017/18;;Redovan samofinansirajuæi;Bihaæ
16467;P-219;7;6;30. kolovoza 2021.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16448;P-219;7;6;30. kolovoza 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;M;13;Tehnièka;Brèko;2017/18;;Redovan samofinansirajuæi;Brèko
16420;P-219;7;8;13. veljaèe 2019.;1;2018/2019;1;FALSE;5. rujna 2018.;Ž;2;Elektrotehnièka;Tuzla;2017/18;;DL;Tuzla
16416;P-219;7;6;30. kolovoza 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Sarajevo-Novo Sarajevo;2017/18;;Vanredan;Sarajevo
16400;P-219;7;7;13. rujna 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;Ž;6;Ekonomska;Sarajevo - Novi grad;2017/18;;DL;Sarajevo
16391;P-219;7;6;30. kolovoza 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Bugojno;2017/18;;DL;Bugojno
16388;P-219;7;6;13. veljaèe 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Zenica;2017/18;;Redovan samofinansirajuæi;Zavidoviæi
16369;P-219;7;6;13. veljaèe 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;25;Turistièko ugostiteljska;Pale;2017/18;;DL;Pale
16366;P-219;7;6;13. rujna 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;3;Mašinska;Goražde;2017/18;;Vanredan;Goražde
16350;P-219;7;6;30. kolovoza 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Tuzla;2017/18;;DL;Tuzla
16343;P-219;7;9;30. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Gradaèac;2017/18;;DL;Gradaèac
16343;P-175;7;10;26. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Gradaèac;2017/18;;DL;Gradaèac
16350;P-175;7;7;7. rujna 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Tuzla;2017/18;;DL;Tuzla
16366;P-175;7;6;8. rujna 2020.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;3;Mašinska;Goražde;2017/18;;Vanredan;Goražde
16369;P-175;7;7;26. sijeènja 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;25;Turistièko ugostiteljska;Pale;2017/18;;DL;Pale
16388;P-175;7;10;26. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Zenica;2017/18;;Redovan samofinansirajuæi;Zavidoviæi
16391;P-175;7;9;29. lipnja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Bugojno;2017/18;;DL;Bugojno
16400;P-175;7;6;7. rujna 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;Ž;6;Ekonomska;Sarajevo - Novi grad;2017/18;;DL;Sarajevo
16416;P-175;7;7;26. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Sarajevo-Novo Sarajevo;2017/18;;Vanredan;Sarajevo
16420;P-175;7;10;9. veljaèe 2019.;1;2018/2019;1;FALSE;5. rujna 2018.;Ž;2;Elektrotehnièka;Tuzla;2017/18;;DL;Tuzla
16448;P-175;7;9;26. sijeènja 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;M;13;Tehnièka;Brèko;2017/18;;Redovan samofinansirajuæi;Brèko
16467;P-175;7;6;26. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16471;P-175;7;9;26. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;18;Medresa;Bihaæ;2017/18;;Redovan samofinansirajuæi;Bihaæ
16340;P-218;5;7;23. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;Ž;6;Ekonomska;Sarajevo - Centar;2017/18;;DL;Ilidža
16343;P-218;5;9;23. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Gradaèac;2017/18;;DL;Gradaèac
16350;P-218;5;7;23. sijeènja 2019.;1;2018/2019;1;FALSE;18. srpnja 2018.;M;18;Medresa;Tuzla;2017/18;;DL;Tuzla
16366;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;3;Mašinska;Goražde;2017/18;;Vanredan;Goražde
16369;P-218;5;7;21. veljaèe 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;25;Turistièko ugostiteljska;Pale;2017/18;;DL;Pale
16381;P-218;5;7;23. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;4;Medicinska;Graèanica;2017/18;;DL;Graèanica
16388;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Zenica;2017/18;;Redovan samofinansirajuæi;Zavidoviæi
16391;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Bugojno;2017/18;;DL;Bugojno
16400;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;Ž;6;Ekonomska;Sarajevo - Novi grad;2017/18;;DL;Sarajevo
16416;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;19. srpnja 2018.;M;2;Elektrotehnièka;Sarajevo-Novo Sarajevo;2017/18;;Vanredan;Sarajevo
16420;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;5. rujna 2018.;Ž;2;Elektrotehnièka;Tuzla;2017/18;;DL;Tuzla
16448;P-218;5;9;23. sijeènja 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;M;13;Tehnièka;Brèko;2017/18;;Redovan samofinansirajuæi;Brèko
16467;P-218;5;9;23. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16471;P-218;5;7;23. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;18;Medresa;Bihaæ;2017/18;;Redovan samofinansirajuæi;Bihaæ
16500;P-218;5;6;23. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;20;Grafièka;Sarajevo - Centar;2017/18;;DL;Sarajevo - Novi grad
16467;P-146;7;10;22. veljaèe 2022.;2;2018/2019;4;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16467;P-145;6;6;7. rujna 2020.;2;2018/2019;3;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16467;P-24;4;8;29. lipnja 2020.;2;2018/2019;4;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16467;P-247;6;7;7. rujna 2022.;2;2018/2019;4;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16467;P-226;6;6;19. rujna 2022.;2;2018/2019;3;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16467;P-148;6;7;3. rujna 2022.;2;2018/2019;4;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16467;P-227;5;7;14. veljaèe 2020.;2;2018/2019;3;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16467;P-225;6;6;16. veljaèe 2022.;2;2018/2019;3;FALSE;23. kolovoza 2018.;M;2;Elektrotehnièka;Bihaæ;2017/18;;DL;Bihaæ
16509;P-220;7;8;31. sijeènja 2019.;1;2018/2019;1;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16502;P-220;7;6;31. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16375;P-220;7;8;31. sijeènja 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16433;P-220;7;8;14. veljaèe 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16451;P-220;7;7;9. rujna 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Zagreb;2017/18;;DL;Goražde
16464;P-220;7;6;14. veljaèe 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16468;P-220;7;7;31. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16482;P-220;7;7;31. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16490;P-220;7;6;14. veljaèe 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16498;P-220;7;6;14. veljaèe 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16509;P-246;4;9;22. sijeènja 2019.;1;2018/2019;1;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16502;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16498;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16490;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16482;P-246;4;9;22. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16468;P-246;4;9;22. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16464;P-246;4;8;22. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16451;P-246;4;9;22. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Zagreb;2017/18;;DL;Goražde
16433;P-246;4;9;22. sijeènja 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16375;P-246;4;7;22. sijeènja 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16509;P-12;3;9;17. lipnja 2019.;1;2018/2019;2;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16502;P-12;3;8;17. lipnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16375;P-12;3;8;17. lipnja 2019.;1;2018/2019;2;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16433;P-12;3;8;17. lipnja 2019.;1;2018/2019;2;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16451;P-12;3;8;17. lipnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Zagreb;2017/18;;DL;Goražde
16464;P-12;3;8;17. lipnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16468;P-12;3;8;17. lipnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16482;P-12;3;7;17. lipnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16490;P-12;3;7;17. lipnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16498;P-12;3;7;17. lipnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16509;P-219;7;8;30. sijeènja 2019.;1;2018/2019;1;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16502;P-219;7;6;13. veljaèe 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16498;P-219;7;7;13. rujna 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16490;P-219;7;6;10. rujna 2020.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16482;P-219;7;6;13. rujna 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16468;P-219;7;6;13. rujna 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16464;P-219;7;7;30. kolovoza 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16433;P-219;7;6;30. sijeènja 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16375;P-219;7;8;30. sijeènja 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16375;P-221;6;8;25. lipnja 2019.;1;2018/2019;2;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16433;P-221;6;6;5. rujna 2019.;1;2018/2019;2;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16468;P-221;6;7;25. lipnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16482;P-221;6;7;5. rujna 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16490;P-221;6;6;17. rujna 2020.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16498;P-221;6;6;5. rujna 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16502;P-221;6;9;9. srpnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16509;P-221;6;6;25. lipnja 2019.;1;2018/2019;2;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16509;P-58;5;6;27. lipnja 2019.;1;2018/2019;2;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16502;P-58;5;8;27. lipnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16498;P-58;5;6;6. rujna 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16490;P-58;5;6;6. rujna 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16482;P-58;5;8;15. srpnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16468;P-58;5;8;15. srpnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16464;P-58;5;7;27. lipnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16451;P-58;5;8;20. srpnja 2020.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Zagreb;2017/18;;DL;Goražde
16433;P-58;5;6;15. srpnja 2019.;1;2018/2019;2;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16375;P-58;5;7;27. lipnja 2019.;1;2018/2019;2;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16375;P-175;7;10;26. sijeènja 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16433;P-175;7;6;7. rujna 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16451;P-175;7;6;20. veljaèe 2021.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Zagreb;2017/18;;DL;Goražde
16464;P-175;7;6;26. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16468;P-175;7;10;9. veljaèe 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16482;P-175;7;6;25. sijeènja 2020.;1;2018/2019;1;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16490;P-175;7;7;15. veljaèe 2020.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16498;P-175;7;7;25. kolovoza 2020.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16502;P-175;7;6;24. kolovoza 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16509;P-175;7;10;26. sijeènja 2019.;1;2018/2019;1;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16509;P-176;7;6;20. lipnja 2019.;1;2018/2019;2;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16502;P-176;7;6;16. srpnja 2021.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16490;P-176;7;7;16. srpnja 2021.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16482;P-176;7;8;9. rujna 2021.;1;2018/2019;2;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16464;P-176;7;9;3. listopada 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16433;P-176;7;7;16. srpnja 2021.;1;2018/2019;2;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16375;P-176;7;6;20. lipnja 2019.;1;2018/2019;2;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16509;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;20. srpnja 2018.;M;1;Gimnazija;Bugojno;2017/18;;Redovan samofinansirajuæi;Jajce
16375;P-218;5;9;23. sijeènja 2019.;1;2018/2019;1;FALSE;4. rujna 2018.;M;1;Gimnazija;Zenica;2017/18;;DL;Kakanj
16433;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;24. kolovoza 2018.;Ž;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Sarajevo-Stari grad
16451;P-218;5;6;23. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Zagreb;2017/18;;DL;Goražde
16464;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16468;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16482;P-218;5;7;23. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16490;P-218;5;7;23. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16498;P-218;5;7;23. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16502;P-218;5;8;23. sijeènja 2019.;1;2018/2019;1;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;DL;Breza
16498;P-222;4;7;18. lipnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Vogošæa;2017/18;;DL;Vogošæa
16490;P-222;4;6;16. srpnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;M;1;Gimnazija;Sarajevo - Centar;2017/18;;Vanredan;Sarajevo - Novi grad
16482;P-222;4;6;18. lipnja 2019.;1;2018/2019;2;FALSE;21. srpnja 2018.;Ž;1;Gimnazija;Mostar;2017/18;;DL;Mostar
16468;P-222;4;6;18. lipnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Bihaæ;2017/18;;Vanredan;Bihaæ
16464;P-222;4;7;18. lipnja 2019.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Sarajevo-Stari grad;2017/18;;DL;Sarajevo-Stari grad
16451;P-222;4;7;2. srpnja 2020.;1;2018/2019;2;FALSE;23. kolovoza 2018.;M;1;Gimnazija;Zagreb;2017/18;;DL;Goražde
